id,creado_en,fecha_vencimiento,canal,texto_original,area,tema,intencion,estado,prioridad,longitud_texto,numero_palabras,tiene_pregunta,tiene_fecha,texto_limpio,texto_estandar,fecha_detectada,lugar,longitud_tokens,verbo_principal,cambios,es_ambiguo,es_fecha_default
369,01/08/2027,20/08/2027,foto,Registrar dataset pendiente,Trabajo,Gestion de Proyectos,Cita,Pendiente,2,19,2,0,0,registrar dataset pendiente,Registrar el dataset pendiente.,2026-02-21T00:00:00,,5,Registrar,[],False,True
374,10/07/2026,19/07/2026,foto,Validar documentacion administrativa en calendario,Trabajo,Productividad,Tarea,Pendiente,1,21,4,0,0,validar documentacion administrativa en calendario,Validar la documentación administrativa en el calendario,2026-02-21T00:00:00,,10,Validar,['Reformulación para mayor claridad'],False,True
375,03/10/2027,13/10/2027,Voz,Confirmar actividades asignadas,Trabajo,Gestion de Proyectos,Cita,Pendiente,4,21,2,0,0,confirmar actividades asignadas,Confirmar las actividades asignadas.,2026-02-21T00:00:00,,5,Confirmar,[],False,True
376,19/03/2027,15/04/2027,Texto,Validar reunion con el equipo,Trabajo,Reuniones Laborales,Nota,Pendiente,3,38,6,0,0,validar reunion con el equipo,Validar la reunión con el equipo,2026-02-21T00:00:00,,7,Validar,[],False,True
377,29/10/2026,07/11/2026,Texto,Investigar mejoras en proyecto de IA,Trabajo,Desarrollo Profesional,Tarea,Pendiente,2,28,5,0,0,investigar mejoras en proyecto de ia,Investigar mejoras en el proyecto de IA.,2026-02-21T00:00:00,,8,Investigar,"[""Se agregó el artículo 'el' antes de 'proyecto'"", ""Se capitalizó 'IA'""]",False,True
379,16/05/2027,01/06/2027,Voz,Crear presentacion y dar seguimiento,Trabajo,Entregable,Nota,Pendiente,4,25,4,0,0,crear presentacion y dar seguimiento,Crear una presentación y dar seguimiento.,2026-02-21T00:00:00,,10,Crear,['Reformulación para mayor claridad y naturalidad.'],False,True
380,21/08/2027,15/09/2027,Texto,Recordatorio de documentos pendientes,Trabajo,Productividad,Nota,Pendiente,3,21,2,0,0,recordatorio de documentos pendientes,Revisar documentos pendientes.,2026-02-21T00:00:00,,4,Revisar,"[""Se eliminó la palabra 'recordatorio' para hacer la instrucción más clara.""]",False,True
388,11/02/2026,03/03/2026,Voz,Confirmar check-in antes de las 6pm,Trabajo,Productividad,Tarea,Pendiente,1,37,6,0,0,confirmar check in antes de las 6pm,Confirmar el check-in antes de las 18:00.,2026-02-21T00:00:00,,10,Confirmar,"['ajustar la hora a formato 24 horas', ""agregar artículo 'el' antes de 'check-in'""]",False,True
389,07/10/2026,04/11/2026,Texto,Respaldar archivos esta semana,Trabajo,Productividad,Tarea,Pendiente,2,32,5,0,0,respaldar archivos esta semana,Respaldar archivos.,2026-02-21T00:00:00,,3,Respaldar,"[""Se eliminó 'esta semana' para mayor claridad.""]",False,True
393,12/10/2026,09/11/2026,Texto,Llamada de seguimiento al backlog,Trabajo,Gestion de Proyectos,Tarea,Pendiente,4,24,3,0,0,llamada de seguimiento al backlog,Llamar para hacer seguimiento al backlog.,2026-02-21T00:00:00,,10,Llamar,['Reformulación para mayor claridad y naturalidad.'],False,True
395,22/11/2026,19/12/2026,Voz,Sesion tecnica de Python,Trabajo,Desarrollo Profesional,Tarea,Pendiente,4,33,6,0,0,sesion tecnica de python,Realizar una sesión técnica de Python.,2026-02-21T00:00:00,,7,Realizar,['Reformulación para mayor claridad y naturalidad.'],False,True
398,18/10/2027,10/11/2027,Voz,Revisar seguimiento por correo,Trabajo,Productividad,Nota,Pendiente,3,29,3,0,0,revisar seguimiento por correo,Revisar el seguimiento por correo,2026-02-21T00:00:00,,6,Revisar,[],False,True
407,10/03/2026,14/03/2026,Voz,Organizar validacion antes de las 6pm,Trabajo,Gestion de Proyectos,Nota,Pendiente,1,38,7,0,0,organizar validacion antes de las 6pm,Organizar validación antes de las 18:00.,2026-02-21T00:00:00,,7,Organizar,"['ajuste de hora a formato 24 horas', 'agregado de punto final']",False,True
408,15/06/2026,13/07/2026,Texto,Confirmar EDA antes de las 6pm,Trabajo,Gestion de Proyectos,Cita,Pendiente,2,20,2,0,0,confirmar eda antes de las 6pm,Confirmar EDA antes de las 18:00.,2026-02-21T00:00:00,,8,Confirmar,['Ajustar la hora a formato de 24 horas.'],False,True
412,17/03/2026,01/04/2026,Texto,Depurar backlog y registrar evidencia,Trabajo,Gestion de Proyectos,Tarea,Pendiente,2,40,6,0,0,depurar backlog y registrar evidencia,Depurar el backlog y registrar la evidencia.,2026-02-21T00:00:00,,10,Depurar,"[""Se agregó el artículo 'el' antes de 'backlog' para mayor claridad.""]",False,True
416,16/01/2026,15/02/2026,Voz,Responder dataset en Notion,Trabajo,Gestion de Proyectos,Nota,Pendiente,1,24,2,0,0,responder dataset en notion,Responder el dataset en Notion,2026-02-21T00:00:00,Notion,6,Responder,[],False,True
417,03/07/2026,18/07/2026,Texto,Armar reporte semanal y archivarlo,Trabajo,Entregable,Nota,Pendiente,1,27,3,0,0,armar reporte semanal y archivarlo,Armar el reporte semanal y archivarlo.,2026-02-21T00:00:00,,10,Armar,[],False,True
418,04/02/2026,02/03/2026,Voz,Anotar tarea del diplomado antes de las 6pm,Trabajo,Desarrollo Profesional,Cita,Pendiente,1,14,2,0,0,anotar tarea del diplomado antes de las 6pm,Anotar la tarea del diplomado antes de las 18:00.,2026-02-21T00:00:00,,10,Anotar,['Se ajustó la hora a formato de 24 horas.'],False,True
419,05/09/2027,25/09/2027,Texto,Configurar presentacion en Notion,Trabajo,Entregable,Tarea,Pendiente,3,38,7,0,0,configurar presentacion en notion,Configurar la presentación en Notion,2026-02-21T00:00:00,,6,Configurar,[],False,True
421,19/05/2026,17/06/2026,Texto,Definir prioridades de reunion con el equipo,Trabajo,Reuniones Laborales,Tarea,Pendiente,2,36,6,0,0,definir prioridades de reunion con el equipo,Definir prioridades de reunión con el equipo,2026-02-21T00:00:00,,8,Definir,[],False,True
423,29/07/2026,05/08/2026,Voz,Cancelar repositorio y confirmar recepcion,Trabajo,Entregable,Tarea,Pendiente,1,46,6,0,0,cancelar repositorio y confirmar recepcion,Cancelar el repositorio y confirmar la recepción.,2026-02-21T00:00:00,,10,Cancelar,"[""Se agregó el artículo 'el' antes de 'repositorio' y 'la' antes de 'recepción'.""]",False,True
424,23/05/2026,26/05/2026,Texto,Respaldar organizacion de archivos esta semana,Trabajo,Productividad,Tarea,Pendiente,4,43,6,0,0,respaldar organizacion de archivos esta semana,Respaldar la organización de archivos.,2026-02-21T00:00:00,,7,Respaldar,"[""Se agregó 'la' antes de 'organización' para mayor claridad.""]",False,True
439,24/12/2026,09/01/2027,Texto,Llamada de seguimiento al backlog,Trabajo,Gestion de Proyectos,Cita,Pendiente,2,19,3,0,0,llamada de seguimiento al backlog,Llamar para hacer seguimiento al backlog.,2026-02-21T00:00:00,,8,Llamar,['Reformulación para mayor claridad y naturalidad.'],False,True
445,26/03/2026,16/04/2026,Texto,Check-in de avance en mi proyecto de IA,Trabajo,Gestion de Proyectos,Cita,Pendiente,4,26,5,0,0,check in de avance en mi proyecto de ia,Revisar el avance en mi proyecto de IA,2026-02-21T00:00:00,,10,Revisar,['Reformulación para mayor claridad y naturalidad'],False,True
447,21/02/2027,12/03/2027,Texto,Clase de seguimiento (check-in),Trabajo,Desarrollo Profesional,Cita,Pendiente,3,15,2,0,0,clase de seguimiento check in,Asistir a la clase de seguimiento.,2026-02-21T00:00:00,,7,Asistir,"[""Reformulación de 'clase de seguimiento check in' a 'clase de seguimiento'.""]",False,True
449,17/05/2026,08/06/2026,Texto,Sesion de ejercicios de Python,Trabajo,Desarrollo Profesional,Cita,Pendiente,4,30,5,0,0,sesion de ejercicios de python,Realizar una sesión de ejercicios de Python.,2026-02-21T00:00:00,,8,Realizar,[],False,True
450,12/02/2027,13/02/2027,Voz,Llamada para revisar respaldos,Trabajo,Gestion de Proyectos,Cita,Pendiente,2,19,3,0,0,llamada para revisar respaldos,Llamar para revisar los respaldos.,2026-02-21T00:00:00,,7,Llamar,"[""Se agregó el artículo 'los' para mayor claridad.""]",False,True
458,19/05/2027,22/05/2027,foto,Resolver dudas sobre documentos,Trabajo,Productividad,Nota,Pendiente,1,21,2,0,0,resolver dudas sobre documentos,Resolver dudas sobre documentos.,2026-02-21T00:00:00,,5,Resolver,[],False,True
464,04/02/2027,17/02/2027,Texto,Resolver dudas sobre mi LinkedIn,Trabajo,Perfil Profesional,Nota,Pendiente,4,22,3,0,0,resolver dudas sobre mi linkedin,Resolver dudas sobre mi LinkedIn.,2026-02-21T00:00:00,,7,Resolver,[],False,True
466,30/01/2026,28/02/2026,Voz,Junta de trabajo en Drive,Trabajo,Reuniones Laborales,Cita,Pendiente,4,12,2,0,0,junta de trabajo en drive,Agendar junta de trabajo en Drive,2026-02-21T00:00:00,Drive,7,Agendar,"['Reformulación para mayor claridad', ""Extracción del lugar 'Drive'""]",False,True
468,19/12/2027,30/12/2027,Texto,Reflexionar sobre resumen ejecutivo,Trabajo,Desarrollo Profesional,Nota,Pendiente,3,26,3,0,0,reflexionar sobre resumen ejecutivo,Reflexionar sobre el resumen ejecutivo.,2026-02-21T00:00:00,,6,Reflexionar,[],False,True
470,17/11/2026,09/12/2026,Texto,Organizar inbox zero antes de las 6pm,Trabajo,Productividad,Tarea,Pendiente,3,40,8,0,0,organizar inbox zero antes de las 6pm,Organizar el inbox zero antes de las 18:00.,2026-02-21T18:00:00,,10,Organizar,"['ajustar la hora a formato de 24 horas', ""agregar artículo 'el' antes de 'inbox zero'""]",False,False
476,20/04/2026,13/05/2026,Voz,Ordenar actividades pendientes y archivar,Trabajo,Productividad,Tarea,Pendiente,4,34,5,0,0,ordenar actividades pendientes y archivar,Ordenar actividades pendientes y archivar.,2026-02-21T00:00:00,,6,Ordenar,[],False,True
484,02/07/2027,24/07/2027,Texto,Crear checklist preliminar de correos,Trabajo,Productividad,Nota,Pendiente,2,26,3,0,0,crear checklist preliminar de correos,Crear un checklist preliminar de correos.,2026-02-21T00:00:00,,7,Crear,[],False,True
488,20/03/2027,17/04/2027,Texto,Revisar seguimiento por correo,Trabajo,Productividad,Cita,Pendiente,1,31,4,0,0,revisar seguimiento por correo,Revisar el seguimiento por correo.,2026-02-21T00:00:00,,7,Revisar,[],False,True
493,15/09/2027,18/09/2027,Voz,Sesion para organizar papeleria,Trabajo,Productividad,Cita,Pendiente,1,19,3,0,0,sesion para organizar papeleria,Organizar la papelería,2026-02-21T00:00:00,,4,Organizar,[],False,True
499,18/03/2026,29/03/2026,Texto,Revisar mi roadmap profesional,Trabajo,Perfil Profesional,Cita,Pendiente,4,30,4,0,0,revisar mi roadmap profesional,Revisar el roadmap profesional,2026-02-21T00:00:00,,5,Revisar,[],False,True
501,26/06/2026,02/07/2026,Texto,Organizar validacion antes de las 6pm,Trabajo,Gestion de Proyectos,Tarea,Pendiente,3,40,7,0,0,organizar validacion antes de las 6pm,Organizar la validación antes de las 18:00.,2026-02-21T00:00:00,,10,Organizar,['Se ajustó la frase para mayor claridad y se especificó la hora en formato 24 horas.'],False,True
507,08/05/2027,04/06/2027,Voz,Crear checklist preliminar del roadmap,Trabajo,Gestion de Proyectos,Nota,Pendiente,3,27,3,0,0,crear checklist preliminar del roadmap,Crear un checklist preliminar del roadmap.,2026-02-21T00:00:00,,8,Crear,[],False,True
510,30/08/2027,20/09/2027,Voz,Definir prioridades de modelado,Trabajo,Gestion de Proyectos,Nota,Pendiente,4,24,3,0,0,definir prioridades de modelado,Definir prioridades de modelado,2026-02-21T00:00:00,,5,Definir,[],False,True
520,19/06/2026,14/07/2026,Texto,Crear checklist preliminar de documentos,Trabajo,Entregable,Nota,Pendiente,4,30,3,0,0,crear checklist preliminar de documentos,Crear un checklist preliminar de documentos.,2026-02-21T00:00:00,,7,Crear,[],False,True
521,08/03/2027,27/03/2027,Voz,Revisar archivos en Drive,Trabajo,Productividad,Cita,Pendiente,3,15,2,0,0,revisar archivos en drive,Revisar los archivos en Drive.,2026-02-21T00:00:00,Drive,6,Revisar,"[""Agregado artículo 'los' antes de 'archivos'.""]",False,True
523,30/01/2027,31/01/2027,Texto,Confirmar EDA antes de las 6pm,Trabajo,Gestion de Proyectos,Tarea,Pendiente,1,33,7,0,0,confirmar eda antes de las 6pm,Confirmar EDA antes de las 18:00.,2026-02-21T00:00:00,,8,Confirmar,['Ajustar la hora a formato de 24 horas.'],False,True
525,23/12/2025,01/01/2026,Voz,Planear lectura del modulo y archivar notas,Trabajo,Desarrollo Profesional,Tarea,Pendiente,2,40,7,0,0,planear lectura del modulo y archivar notas,Planear la lectura del módulo y archivar las notas.,2026-02-21T00:00:00,,12,Planear,"[""Se agregó 'la' antes de 'lectura' para mayor claridad."", ""Se agregó 'las' antes de 'notas' para mayor claridad.""]",False,True
530,14/11/2027,16/11/2027,Voz,Depurar backlog y registrar evidencia,Trabajo,Gestion de Proyectos,Tarea,Pendiente,2,36,6,0,0,depurar backlog y registrar evidencia,Depurar el backlog y registrar la evidencia.,2026-02-21T00:00:00,,10,Depurar,['Reformulación para mayor claridad y naturalidad.'],False,True
531,29/10/2026,27/11/2026,Texto,Responder dataset en Notion,Trabajo,Gestion de Proyectos,Tarea,Pendiente,3,30,5,0,0,responder dataset en notion,Responder el dataset en Notion,2026-02-21T00:00:00,Notion,6,Responder,[],False,True
534,02/11/2027,05/11/2027,Voz,Investigar mejoras para mi portafolio,Trabajo,Perfil Profesional,Nota,Pendiente,1,34,5,0,0,investigar mejoras para mi portafolio,Investigar mejoras para el portafolio.,2026-02-21T00:00:00,,7,Investigar,[],False,True
535,09/01/2026,15/01/2026,Voz,Definir decision pendiente de check-in,Trabajo,Gestion de Proyectos,Nota,Pendiente,1,31,4,0,0,definir decision pendiente de check in,Definir la decisión pendiente de check-in.,2026-02-21T00:00:00,,8,Definir,[],False,True
536,24/07/2027,25/07/2027,Texto,Armar reporte semanal y archivarlo,Trabajo,Entregable,Tarea,Pendiente,2,35,6,0,0,armar reporte semanal y archivarlo,Armar el reporte semanal y archivarlo.,2026-02-21T00:00:00,,10,Armar,[],False,True
537,19/10/2027,06/11/2027,foto,Etiquetar repositorio y dejar evidencia,Trabajo,Entregable,Tarea,Pendiente,1,43,6,0,0,etiquetar repositorio y dejar evidencia,Etiquetar el repositorio y dejar evidencia.,2026-02-21T00:00:00,,10,Etiquetar,[],False,True
539,25/02/2027,20/03/2027,Texto,Registrar tarea del diplomado antes de las 6pm,Trabajo,Desarrollo Profesional,Tarea,Pendiente,4,46,9,0,0,registrar tarea del diplomado antes de las 6pm,Registrar la tarea del diplomado antes de las 18:00.,2026-02-21T00:00:00,,10,Registrar,"['Ajustar la hora a formato de 24 horas', ""Agregar artículo 'la' para mayor claridad""]",False,True
541,04/10/2027,26/10/2027,Texto,Revisar presentacion antes de envio,Trabajo,Entregable,Cita,Pendiente,3,25,3,0,0,revisar presentacion antes de envio,Revisar la presentación antes de enviarla.,2026-02-21T00:00:00,,10,Revisar,"[""Se agregó 'la' antes de 'presentación' para mayor claridad."", ""Se añadió 'enviarla' para completar la acción.""]",False,True
544,17/05/2027,19/05/2027,Texto,Crear lista de seguridad 2FA,Trabajo,Productividad,Nota,Pendiente,4,23,4,0,0,crear lista de seguridad 2fa,Crear una lista de seguridad para 2FA.,2026-02-21T00:00:00,,10,Crear,[],False,True
545,10/04/2026,05/05/2026,Texto,Anotar ideas en brain dump sobre check-in,Trabajo,Gestion de Proyectos,Nota,Pendiente,2,20,3,0,0,anotar ideas en brain dump sobre check in,Anotar ideas sobre el check in.,2026-02-21T00:00:00,,8,Anotar,"[""Se eliminó 'brain dump' para mayor claridad.""]",False,True
550,11/04/2027,05/05/2027,Voz,Configurar presentacion en Notion,Trabajo,Entregable,Tarea,Pendiente,3,37,5,0,0,configurar presentacion en notion,Configurar la presentación en Notion,2026-02-21T00:00:00,,6,Configurar,[],False,True
557,25/09/2027,01/10/2027,Texto,Definir prioridades de reunion con el equipo,Trabajo,Reuniones Laborales,Nota,Pendiente,2,37,6,0,0,definir prioridades de reunion con el equipo,Definir prioridades de reunión con el equipo,2026-02-21T00:00:00,,8,Definir,[],False,True
562,23/12/2027,24/12/2027,Voz,Clase de validacion,Trabajo,Desarrollo Profesional,Cita,Pendiente,3,17,2,0,0,clase de validacion,Asistir a la clase de validación.,2026-02-21T00:00:00,,7,Asistir,[],False,True
587,20/02/2026,25/02/2026,Voz,"A ver, o sea revision de revision de objetivos del trimestre este miercoles a las 13:00.",Trabajo,Gestion de Proyectos,Cita,Pendiente,2,88,16,0,1,a ver o sea revision de revision de objetivos del trimestre este miercoles a las 13:00,Revisar los objetivos del trimestre,2026-02-22T13:00:00,,7,Revisar,"[""Se eliminó la repetición de 'revision'"", 'Se ajustó la frase para mayor claridad']",False,False
588,12/02/2026,25/02/2026,Voz,"Ehm, literal revision de practica de entrevista este miercoles a las 18:00.",Trabajo,Gestion de Proyectos,Cita,Pendiente,2,75,12,0,1,ehm literal revision de practica de entrevista este miercoles a las 18:00,Revisar la práctica de entrevista.,2026-02-22T18:00:00,,7,Revisar,"[""Se eliminó 'ehm literal' para mayor claridad."", 'Se ajustó la frase para que suene más natural.']",False,False
589,19/12/2026,06/01/2027,Voz,"A ver, literal demo del proyecto el 6 de enero a las 9:00 (1.5 hrs).",Trabajo,Gestion de Proyectos,Cita,Pendiente,1,68,15,0,1,a ver literal demo del proyecto el 6 de enero a las 9:00 1 5 hrs,Verificar la demostración literal del proyecto el 2024-01-06 a las 09:00.,2024-01-06T09:00:00,,12,Verificar,"['Reformulación de la frase para mayor claridad', 'Ajuste de la fecha y hora']",False,False
590,09/02/2026,25/02/2026,Voz,"Ehm, Clase de reunion con stakeholders el miercoles a las 15:00 (2 hrs).",Trabajo,Gestion de Proyectos,Cita,En Progreso,4,72,13,0,1,ehm clase de reunion con stakeholders el miercoles a las 15:00 2 hrs,Agendar clase de reunión con stakeholders,2026-02-22T15:00:00,,7,Agendar,"['Reformulación de la frase para mayor claridad', 'Eliminación de la duración de la reunión']",False,False
591,10/02/2026,25/02/2026,Voz,"Mira, Bloque de 1:1 con mi lider el miercoles a las 10:30 (3 hrs).",Trabajo,Reuniones Laborales,Cita,Pendiente,3,66,14,0,1,mira bloque de 1:1 con mi lider el miercoles a las 10:30 3 hrs,Revisar bloque de 1:1 con mi líder el miércoles a las 10:30.,2026-02-22T10:30:00,,12,Revisar,"[""Se eliminó la referencia a '3 hrs' ya que no es necesaria para la acción."", ""Se corrigió 'lider' a 'líder'.""]",False,False
592,11/02/2026,20/02/2026,Voz,"A ver, o sea cita de sesion de mentoring este viernes a las 13:00.",Trabajo,Reuniones Laborales,Cita,Pendiente,2,66,14,0,1,a ver o sea cita de sesion de mentoring este viernes a las 13:00,Agendar cita de sesión de mentoring.,2026-02-24T13:00:00,,7,Agendar,['Reformulación de la frase para mayor claridad y ejecución.'],False,False
641,15/02/2026,08/03/2026,Voz,Te dejo esto: o sea reunion con stakeholders el 8 de marzo a las 8:00 (3 hrs).,Trabajo,Reuniones Laborales,Cita,En Progreso,3,78,17,0,1,te dejo esto: o sea reunion con stakeholders el 8 de marzo a las 8:00 3 hrs,Agendar reunión con stakeholders.,2026-03-08T08:00:00,,6,Agendar,"['Eliminada la referencia a la duración de la reunión', 'Reformulada la frase para mayor claridad']",False,False
653,15/09/2027,02/10/2027,Voz,"Te dejo esto: rapido sesion de mentoring el proximo ano, el 2 de octubre de 2027 a las 11:30.",Trabajo,Reuniones Laborales,Cita,Pendiente,1,93,19,0,1,te dejo esto: rapido sesion de mentoring el proximo ano el 2 de octubre de 2027 a las 11:30,Agendar sesión de mentoring el 2027-10-02 a las 11:30,2027-10-02T11:30:00,,10,Agendar,"['Reformulación de la frase para mayor claridad', 'Eliminación de información redundante']",False,False
